averageRating,numVotes,startYear,genres
7.4,160483,1973,"Animation,Short"
5.5,94835,1992,Documentary
6.9,12023,2001,"Documentary,Music"
3.3,1714,1998,"Comedy,Drama,Music"
6.3,1599,1968,Drama
3.9,3582,1998,"Documentary,News"
7.8,3695,2000,Adult
6.8,1542,1985,Documentary
6.6,726,1988,Comedy
6.8,872,1919,Drama
4.3,2424,2001,"Drama,Mystery,Thriller"
6.4,2294,1961,Short
6.5,2526,1969,"Crime,Drama"
7.0,22329,2000,Short
7.4,1825,1984,Drama
5.5,25055,1973,Music
6.8,5144,1998,Documentary
6.4,31519,2000,"Drama,Romance"
6.5,247622,2000,"Comedy,Family,Music"
7.7,6007,2000,Comedy
7.6,17673,1975,"Animation,Short"
6.6,6274,1996,"Crime,Drama,Mystery"
6.3,1011,2000,Adult
3.3,831,1961,"Documentary,Short"
8.0,6590,1995,Documentary
5.6,1002,1962,Music
5.3,836,1987,"Documentary,Music"
4.9,656,1954,Drama
5.9,710,1964,Drama
7.9,4570,1983,"Music,Musical"
6.2,175087,1978,Crime
5.9,23990,1983,Drama
4.7,724,1981,Romance
5.0,684,1978,Drama
7.2,170796,1981,Drama
7.4,82292,1979,Drama
6.1,114211,1975,Drama
5.2,66088,1990,"Adventure,Comedy,Drama"
6.9,2915,1996,Short
6.7,3904,1973,Drama
6.1,10158,1976,"Comedy,Western"
7.9,972,2002,Family
5.6,720,1984,Comedy
6.5,2389,1984,"Family,Musical"
6.7,602,1995,"Documentary,Thriller"
6.1,19465,2000,"Action,Sport"
6.0,12219,1984,"Animation,Family,Music"
7.0,2517,1960,Drama
5.2,5576,1966,Comedy
7.2,1580,1999,"Adult,Comedy,Romance"
2.8,61279,1930,"Musical,Short"
7.4,885,1976,Adult
7.9,1096,1959,Comedy
6.4,617,1998,"Comedy,Reality-TV"
6.6,562,2000,"Comedy,Drama"
5.1,1138,1972,Crime
6.9,5042,1999,Family
7.2,716,1938,"Crime,Drama"
8.3,1249,2000,Adult
5.7,1826,1972,"Adult,Drama"
5.9,591,1923,Documentary
8.3,24597,1998,Adult
6.3,1290,1928,Documentary
6.4,3361,1955,Drama
7.6,6495,1920,Documentary
6.8,738,1954,Adventure
8.4,6440,1963,"Drama,Romance"
5.9,7608,2000,Comedy
5.5,1365,1993,"Comedy,Sci-Fi,Short"
5.3,1194,2000,Drama
5.0,1613,1952,Documentary
7.1,1099,1999,"Drama,Short,Thriller"
5.5,1010,1997,Adult
4.4,4603,1999,Drama
5.4,3624,1953,Drama
6.9,12969,1973,Drama
6.4,591,1924,Documentary
8.8,673,1963,"Drama,Musical"
6.1,596,1997,"Drama,Sport"
6.1,12023,1999,"Drama,Mystery,Short"
6.5,17959,1973,Drama
3.4,543,1999,"Action,Adventure,Drama"
5.5,61076,1970,Comedy
7.6,581,1978,Drama
6.7,863,1999,Short
7.6,1104,1952,"Crime,Drama"
7.4,2528,1970,"Adult,Romance,Thriller"
5.2,874,1969,Drama
4.8,22326,1950,Comedy
5.3,128690,1991,"Action,Adventure"
6.7,117376,1931,Mystery
7.5,538866,1999,"Crime,Short"
5.7,9028,2000,Family
5.1,818,1923,Documentary
7.8,531,2003,"Comedy,Drama"
7.3,881,2000,Adult
5.9,617,1960,Comedy
6.6,1339,1972,"Animation,Short,War"
7.6,886,2001,Short
7.4,11432,1962,Drama
7.7,2084,2000,Comedy
5.9,948,2000,"Adventure,Game-Show"
4.4,1020,2000,Comedy
7.1,89905,1959,Adventure
7.1,128533,2001,Sport
5.7,727,2001,"Drama,Sci-Fi,Thriller"
6.8,8502,1995,Adult
4.7,8482,1981,"Drama,Music"
2.9,1137,1974,"Action,Biography,Drama"
6.3,881,1991,Family
7.2,29037,1951,"Comedy,Drama"
9.0,2771059,1995,"Adventure,Drama,Mystery"
8.3,1265,1990,"Animation,Short"
7.0,7978,1899,"Comedy,Short"
6.0,901,1985,Family
6.3,539,1984,Short
7.1,4847,1982,Short
5.0,1397,1950,"Drama,Family"
4.5,2901,1980,"Drama,Romance"
6.1,563,1963,Drama
4.7,1618,1976,"Action,Adventure,Comedy"
3.1,6446,1933,"Drama,Romance"
7.8,1276,1920,Short
7.0,1291,1999,"Animation,Comedy,Short"
6.9,32591,1971,"Crime,Drama"
4.5,879,1999,Documentary
5.4,1559,1908,Short
4.9,1095,1965,Drama
5.3,832,1933,Comedy
5.5,3831,1982,"Comedy,Thriller"
7.3,663,1984,"Action,Drama,Romance"
7.4,1946,2000,"Documentary,History"
6.3,1500,1986,"Adult,Short"
3.4,12771,1957,Drama
7.7,2396,2001,"Biography,Documentary"
6.6,5405,1899,Short
7.6,796,1998,"Comedy,Romance"
8.0,560,1980,"Action,Drama,Family"
6.3,23080,1983,Adult
5.3,4805,1995,"Crime,Drama,Mystery"
5.4,2353,1987,"Drama,Romance"
6.3,2210,1950,Drama
8.2,616303,1979,"Documentary,Short"
5.7,1272,1961,Crime
7.6,825,1933,"Crime,Drama"
6.7,1628,1989,Adult
5.8,4606,1979,Adult
6.0,86068,1980,Drama
3.4,1448,1983,Short
6.0,3957,1996,"Animation,Short"
8.7,1607,1995,"Action,Drama"
6.6,12242,1983,"Comedy,Drama,Romance"
7.7,1003,1983,"Drama,Romance"
8.6,1280,1978,"Animation,Family,Fantasy"
9.6,631,1915,"Comedy,Short"
4.6,554,1931,Comedy
5.3,511,1979,"Action,Drama"
6.6,1129,2000,"Crime,Drama"
8.1,2745,1997,"Drama,Music"
6.3,2912,2000,Music
7.2,22584,1899,"News,Short,Sport"
5.9,2471,1899,"News,Short,Sport"
4.4,9981,1899,"Documentary,Short"
4.1,3068,1910,"Documentary,Short"
4.3,1954,1951,"Drama,Romance"
4.4,974,1952,"Comedy,Romance"
2.1,4740,1931,"Crime,Mystery"
7.2,518,1995,"Crime,Drama,Mystery"
6.0,508,1999,"Action,Adventure,Sci-Fi"
5.7,719,1995,"Action,Sci-Fi,Sport"
5.4,1716,1899,"News,Short,Sport"
4.4,777,1984,"Adventure,Comedy,Family"
5.5,677,1999,Reality-TV
5.8,903,2000,Documentary
2.8,1444,1966,"Drama,Romance"
6.4,747,1962,Romance
7.9,893,1976,"Animation,Sci-Fi,Short"
6.7,963,2000,Drama
5.3,4279,1933,Documentary
4.0,1688,1925,Documentary
5.9,599,1961,"Drama,Musical"
5.7,1006,2000,Drama
6.5,4333,1971,"Drama,Romance"
7.7,567970,1930,Comedy
7.4,648,1964,"Comedy,Romance"
6.3,15581,1964,Short
1.5,9466,1974,"Comedy,Fantasy,Horror"
3.2,1732,1985,Adventure
7.4,34601,1970,Drama
4.9,599,1926,Documentary
7.0,626,1899,"Documentary,Short"
6.2,1680,1930,Documentary
4.7,4109,1930,Documentary
6.8,953,1998,Drama
3.8,3329,2000,"Action,Comedy"
4.4,698,1993,Horror
5.9,704,2003,"Comedy,Drama,Fantasy"
6.7,1176,1992,"Animation,Short"
3.1,854,1962,Romance
6.7,659,2000,Documentary
6.8,13456,1981,Comedy
6.0,35909,1989,Action
6.2,148695,1930,Documentary
6.8,978,2000,Short
3.0,659,1969,"Crime,Romance,Thriller"
6.6,2020,1979,Short
3.4,1015,1980,Comedy
6.7,631,1982,Comedy
6.1,523,1933,Drama
8.2,14142,1970,"Drama,Romance"
5.7,1450,1962,Drama
7.6,35126,1964,Drama
6.2,1042,1963,"Crime,Drama"
3.1,530,1963,Drama
6.7,1099,1985,"Drama,Music"
6.7,514,1984,Drama
5.2,832,1931,Documentary
7.0,3911,1972,Crime
5.8,974,1985,Comedy
6.5,3380,1984,Action
3.6,916,1972,Comedy
6.6,2640,1991,"Action,Adventure,Fantasy"
7.0,10639,1987,Drama
8.5,35121,1978,"Animation,Short"
7.8,323042,1970,"Adventure,War"
5.7,4225,1997,"Drama,Short"
7.0,122876,1979,"Documentary,Short"
6.2,692,1989,"Comedy,Drama,Romance"
5.8,10382,1998,"Adult,Adventure,Animation"
1.9,993,1960,"Drama,Romance"
7.2,967,1975,Documentary
4.5,920,1928,Documentary
6.8,1728,1974,Documentary
7.2,1772,1970,"Drama,Romance"
6.7,4071,1970,Drama
6.7,65116,1966,"Drama,Romance"
5.5,634,2001,"Action,Horror,Mystery"
6.2,921,1998,Short
5.4,94304,1937,Drama
6.7,45364,2002,"Drama,Family"
6.2,5601,1951,Short
6.6,10786,1963,"Drama,Musical"
4.8,560,1981,Comedy
6.3,991,1934,"Drama,Short"
6.0,4161,1985,Drama
7.0,5511,1987,Drama
6.5,166964,1990,Short
6.7,9972,1936,"Documentary,Short"
4.1,1370,1978,Short
6.4,521,1976,"Animation,Short"
4.4,646,1985,Short
6.0,511,1926,Documentary
7.6,3582,1989,Documentary
6.5,6018,1992,"Adventure,Documentary"
5.7,1296,1931,Documentary
6.8,7308,1899,"Documentary,Short,Sport"
4.3,5076,1913,Documentary
7.1,633,1996,Documentary
5.4,937,1976,Short
5.6,524,1961,"Drama,Romance,War"
6.6,617,1984,Game-Show
8.8,241529,2000,"Documentary,Short"
8.3,1262,1976,Short
6.5,2530,1982,Short
5.3,533,1983,Drama
2.1,9265,2000,"Action,Family"
5.9,951,1899,"Documentary,Short"
6.6,981,1984,Drama
5.6,1516,1952,Adventure
6.3,2256,1997,Short
6.6,298360,1953,Drama
6.9,4037,1961,Drama
4.2,1428,1965,"Comedy,Romance"
6.8,4573,1922,Documentary
7.7,898,1964,Drama
6.3,1517,1929,Documentary
5.8,15105,1972,Romance
5.3,6589,1949,"Documentary,Short"
2.3,533,1952,"Comedy,Short"
7.7,9105,1936,Documentary
7.0,48006,1981,Drama
1.4,7060,1932,Drama
5.7,5735,1994,"Adventure,Fantasy,Sci-Fi"
4.0,1358,1929,Drama
5.7,12019,1986,"Drama,Romance"
5.8,33627,2000,"Comedy,Family"
4.9,2158,2000,"Documentary,History"
7.5,11132,1992,"Drama,Romance"
2.5,783,2001,Crime
8.1,2956,1999,"Comedy,Reality-TV"
5.9,604,1962,Talk-Show
5.6,1006,2000,Drama
7.0,763,1968,Family
5.2,715,2005,"Comedy,Horror"
5.5,6335,2002,"Action,Adventure,Comedy"
4.4,1700,1995,"Fantasy,Thriller"
7.5,753,1923,Documentary
6.3,877,1999,Short
8.2,558,2000,Documentary
7.9,1784,1928,Documentary
4.7,874,1956,"Adventure,Romance,War"
7.2,1938,2004,"Action,Adventure,Fantasy"
7.7,3250,1991,"Comedy,Sci-Fi,Short"
6.2,740,2002,"Action,Drama,Sci-Fi"
7.2,1799,1999,"Comedy,Short"
5.8,3042,1955,Short
7.1,156009,1928,Comedy
7.0,34997,1985,Drama
6.0,619,1945,"Comedy,Drama,War"
7.3,827,1985,Family
7.1,2743,1918,"Comedy,Short"
6.8,1534,1998,Adult
6.2,3443,1932,Documentary
5.7,1288,1999,Music
6.6,653,1990,Comedy
7.5,1275,2000,"Drama,Mystery"
5.0,585,1971,"Documentary,Short"
6.9,647,1972,"Adventure,Family"
8.1,743,1972,"Adventure,Drama,Family"
4.3,632,2000,Documentary
3.8,1371,1992,"Action,Comedy"
6.3,1093,2001,"Documentary,Short"
5.4,1223,2000,"Action,Adventure,Comedy"
5.5,700,1959,Family
6.5,1452,1999,"Adventure,Animation,Drama"
7.6,109068,1990,"Drama,History"
6.4,1722,1918,"Drama,Romance"
6.3,140110,1967,"Drama,Romance"
5.5,93301,1973,Drama
7.8,1858,1979,Drama
4.1,3096,1943,"Drama,Romance"
5.8,1528,1969,Drama
7.1,3506,1995,Documentary
3.8,1393,1987,Drama
5.4,546,1967,Drama
6.5,1279,1962,Comedy
6.2,6773,1947,"Drama,Romance"
6.0,5966,1979,"Drama,Romance"
5.7,686,2000,Drama
6.6,149677,2001,"Comedy,Romance"
4.6,604,1963,Short
4.0,3830,1993,Horror
7.0,2257,1980,Documentary
7.2,637,1993,Music
5.9,2738,1993,Documentary
7.4,1121,1986,Drama
5.8,1417,1952,Comedy
4.7,2863,1999,Adult
7.2,3385,1999,Adult
6.8,12845,1999,Adult
5.0,746,2001,"Action,Drama,History"
5.7,1372,1989,Adult
6.4,4486,2000,Documentary
7.6,7420,2001,"Comedy,Crime,Drama"
8.5,520033,2001,Thriller
8.5,7584,1999,Adult
5.5,13177,1952,"Documentary,Short"
5.2,51210,2000,Documentary
2.5,795,1956,"Drama,Musical,Romance"
6.4,8258,1972,"Documentary,Short"
6.7,1229,2000,"Drama,Short"
6.2,1284,1999,Adult
7.7,1441,1998,Adult
3.5,704,1944,"Documentary,Short"
6.2,1226,2000,Crime
7.4,2272,1915,"Comedy,Short"
6.2,2736,1998,Adult
7.8,628,1951,Drama
6.9,533,1958,"Comedy,Family"
6.8,1745,1993,"Action,Comedy,Drama"
6.7,932,1974,Documentary
6.7,1461,1961,Romance
8.8,541,1989,"Documentary,Fantasy,Horror"
5.4,1191,1996,Musical
7.1,542,1972,Documentary
6.8,4216,1965,"Documentary,Short"
6.6,6611,2002,Short
4.3,514,1965,Short
3.7,4761,2001,"Comedy,Drama,Short"
6.7,637,1987,Drama
5.7,1481,2000,"Horror,Thriller"
7.6,1582,1990,"Action,Drama"
7.3,5639,1915,"Comedy,Short"
5.4,2326,1964,Short
6.6,7567,2000,"Crime,Drama,Mystery"
6.9,3219,1932,Documentary
5.9,1445,1997,Drama
6.6,2147,1964,"Documentary,Short"
5.0,1341,1985,Drama
8.2,89407,1927,Comedy
5.9,1286,1973,Horror
4.1,915,1973,"Documentary,Short"
5.3,503,1975,"Documentary,Short"
7.0,7478,2001,"Action,Drama,Family"
6.6,1208,1973,"Documentary,Short"
6.9,2374,1960,"Comedy,Crime"
7.3,10421,1971,"Adult,Crime"
3.3,625,1951,"Crime,Drama"
7.4,2246,1998,Adult
5.6,1100,2002,"Crime,Drama,Mystery"
8.0,7223,2005,"Comedy,Short"
4.9,12104,1933,Documentary
6.7,62400,2000,"Animation,Drama,Short"
5.5,6206,1942,"Drama,Musical"
6.7,968,1960,"Documentary,Short"
4.2,77246,1946,"Drama,Thriller"
8.4,513,1923,Drama
5.9,80533,2000,"Crime,Drama"
4.3,5217,1953,"Documentary,Short"
6.6,13572,1961,"Documentary,Short"
6.8,203617,1992,Horror
6.7,24593,1958,Short
7.2,57081,1958,"Documentary,Short"
7.2,941,2002,"Comedy,Crime"
6.1,1101,1958,"Documentary,Short"
7.3,1282,1982,Drama
4.3,1771,1959,"Documentary,Short"
5.4,1238,1996,"Comedy,Short"
6.9,104057,1914,"Comedy,Short"
6.2,2945,2000,Short
6.7,1906,1998,Short
4.8,911,2000,"Drama,Short"
4.0,807,1950,"Documentary,Short"
6.5,365352,1985,Drama
8.2,1019262,1986,"Drama,War"
6.0,1867,1985,Drama
5.8,1765,1970,Drama
4.6,507,1973,Drama
7.1,576,1999,Adult
7.0,4295,1997,Adult
6.4,2887,1975,"Drama,Romance,Short"
8.5,6499,1954,"Documentary,Short"
6.7,643,1958,"Comedy,Romance"
8.1,1941,1998,Adult
7.2,1336,2000,"Adventure,Comedy,Romance"
7.3,2149,1965,Short
6.5,573,2000,"Comedy,Drama,Romance"
5.8,569,2001,"Comedy,Drama"
7.3,4456,2000,"Horror,Romance"
7.5,2242,1993,Talk-Show
7.5,1359,1966,"Adventure,Drama,Romance"
6.9,2927,2000,"Action,Adventure,Family"
6.6,907,1999,Documentary
6.9,1084,1970,Reality-TV
6.1,1999,1970,"Drama,Romance"
5.9,548,1980,Talk-Show
6.9,12950,1973,Sport
7.0,542,1987,Talk-Show
6.3,3967,1987,Documentary
4.3,1231,1991,"Family,News"
7.7,1296,2000,Short
6.8,261333,1913,"Drama,Short"
7.1,761,1999,Crime
3.1,5415,1998,Adult
7.2,74292,1979,Drama
2.9,943,1999,Documentary
5.4,877,1999,Adult
5.4,659,1998,Adult
7.3,2456,1998,Adult
3.6,1628,1999,Adult
7.6,969,1997,Adult
2.4,1939,1984,"Comedy,Romance"
6.8,2298,2001,Comedy
3.9,958,1972,"Documentary,Short"
8.0,12334,1965,Drama
4.8,1541,1954,Drama
4.0,2426,1999,Adult
8.7,1519,1972,"Documentary,Short"
3.2,1113,1979,"Adventure,Drama"
7.0,522,1991,Adventure
6.9,378614,1998,Adult
7.5,2465,2001,"Drama,Short"
7.3,1709,1986,Adult
5.9,1098,1993,"Mystery,Thriller"
5.9,3397,1970,Short
5.5,1297,1998,"Drama,Romance"
6.6,973,2000,Drama
5.7,658,1970,Short
6.8,4203,1961,Drama
6.6,813,1913,"Drama,Short"
6.4,538,1999,Adult
5.7,575,1997,Adult
6.7,6457,1999,Adult
2.7,4316,1972,Short
7.8,682,1986,Drama
6.7,802,1995,Documentary
4.6,557,2000,Documentary
7.8,1335,1986,"Drama,War"
2.7,951,1998,Music
8.4,31568,1959,"Documentary,Short"
7.3,702249,1996,"Comedy,Drama,Family"
4.1,860,2006,Drama
7.1,737,1989,"Drama,Mystery"
7.1,8701,2000,"Documentary,History,Sport"
6.2,604,2003,"Comedy,Music"
6.8,943,2000,"Action,Adventure,Sci-Fi"
6.6,1522,1988,Short
6.8,2888,2000,Game-Show
6.9,1887,1999,Adult
3.9,827,1966,Documentary
7.6,16690,1971,Short
4.5,4614,2000,"Action,Comedy,Family"
4.9,760,1956,"Action,Crime,Drama"
7.1,226883,2000,"Documentary,Short"
6.3,1316,2000,"Documentary,Drama"
7.4,751,1963,"Documentary,Short"
7.8,1577,1992,Horror
4.8,876,1982,Drama
7.8,1470,1998,Adult
3.9,2381,1998,Adult
4.6,2291,1999,Adult
7.7,654,1999,Adult
6.2,901,2000,Adult
4.2,932,2000,"Drama,Romance"
6.5,639,1994,Documentary
7.0,1411,1986,"Documentary,Short"
6.4,516,2000,"Crime,Drama,Thriller"
6.5,5208,1918,"Documentary,Short"
7.1,3667,1999,Adult
7.6,8374,2001,"Drama,Romance"
5.9,21181,1995,Documentary
6.9,1613,2002,Drama
6.9,6756,1971,"Fantasy,Short"
6.2,32625,1900,"Documentary,Short"
6.6,32906,1981,Short
7.1,1612,1964,"Documentary,Short"
6.7,12986,1968,"Drama,Musical"
7.2,10279,2000,Documentary
7.5,20885,2000,"Drama,War"
5.2,791,1939,"Comedy,Drama"
7.9,3910,1971,Drama
3.7,636,2002,Comedy
4.8,730,1978,"Drama,Romance"
4.6,637,1981,"Drama,Romance"
6.8,2876,1986,"Drama,Musical,Thriller"
3.9,1970,1996,"Action,Drama,Romance"
6.6,239675,1993,"Drama,Short"
7.4,1917,1990,"Comedy,Crime"
6.5,1490,1948,Drama
4.0,33544,1961,Drama
8.0,2443,1957,Documentary
5.4,96598,1952,Documentary
6.3,632,2001,"Action,Drama,Fantasy"
7.4,2752,2004,Horror
5.2,864,1967,"Documentary,Short"
7.7,126065,1986,"Documentary,History"
5.0,667,1986,"Comedy,Documentary"
5.8,598,2000,"Comedy,Drama"
5.0,790,1986,"Documentary,Short"
6.3,3213,1956,Documentary
7.6,572,1917,"Action,Adventure,Western"
7.3,793,2001,"Crime,Drama"
6.9,2093,1953,Documentary
2.5,899,1990,Adult
5.6,14119,1992,Adult
6.8,105413,1997,"Comedy,Short"
7.2,789371,1992,Adult
6.4,2403,1999,Adult
6.2,105261,2000,"Documentary,Music"
5.6,954,1947,"Drama,Family"
4.8,23740,1982,"Crime,Drama,Romance"
5.4,1700,1986,"Family,Music"
6.5,4868,2000,"Documentary,History"
6.6,4246,1954,Documentary
7.7,529,1996,Music
7.9,35450,1975,Documentary
6.1,854,1972,Short
3.5,596,1981,Drama
6.7,1029,1962,Drama
6.8,719,1997,Adult
6.8,3201,2000,"Action,Adventure,Comedy"
7.1,66842,2000,"Biography,Documentary"
5.9,129055,2000,"Biography,Documentary"
8.6,2336,1955,Documentary
9.0,1980,2000,Drama
6.3,917,2000,"Animation,Family,Fantasy"
4.1,1751,1993,Documentary
6.4,1062,1972,Drama
8.0,1180,2000,Documentary
7.6,2404,2000,"Animation,Short"
6.3,77162,1966,Short
7.1,559,1981,Drama
6.9,1029,1949,Documentary
8.8,8434,1967,Documentary
6.5,3136,2000,"Crime,Drama,Mystery"
3.5,1629,1974,Short
2.9,1056,1999,Adult
8.1,887,1946,"Documentary,Short"
6.9,831,1962,"Documentary,Short"
4.9,1050,1930,Drama
6.4,208724,1975,Documentary
6.1,3137,2005,Documentary
7.8,528,1994,Drama
6.7,2329,2000,"Action,Comedy,Sport"
6.8,5378,1988,Short
7.4,3195,1968,Documentary
6.8,925,2000,Thriller
2.7,798,1994,Drama
3.7,1187,1963,Documentary
4.0,7307,1967,"Documentary,Short"
6.3,9753,1999,Drama
6.5,140234,1948,Documentary
4.2,593,1977,Drama
7.7,751,1999,Short
6.4,769,2001,"Drama,Mystery"
6.0,662,1973,Documentary
8.0,525,2001,Comedy
3.0,993,2000,"Animation,Comedy,Short"
6.1,13906,1986,Music
4.7,1676,1984,"Action,Drama,Romance"
6.9,935,1935,Documentary
5.7,1236,2001,"Crime,Drama,Mystery"
5.3,556,1993,Comedy
7.0,32839,1918,"Comedy,Short"
8.5,830,1999,"Action,Short"
3.1,995,1924,Documentary
6.2,731,2001,"Drama,Thriller"
5.4,4329,2000,"Drama,Romance"
7.8,2590,1999,Adult
7.0,550,1973,Drama
7.6,4321,2000,"Comedy,Drama,Musical"
2.6,724,1954,"Crime,Drama,Thriller"
5.8,4438,1952,"Action,Comedy,Drama"
6.1,1614,1921,"Documentary,Short"
6.2,597,1978,"Action,Drama,History"
6.6,671,1978,"Documentary,Short"
8.3,2463,2000,"Adult,Comedy"
7.3,1858,1992,Family
8.5,1391656,2000,Adult
5.9,538,1959,"Crime,Drama,Romance"
5.2,36611,1924,"Comedy,Short"
4.5,12220,1999,Adult
6.1,137635,1991,"Action,Adventure,Sci-Fi"
7.3,19854,1998,Adult
7.1,940,1998,Adult
6.6,557,1998,Adult
7.6,4739,1967,Music
7.7,6561,1997,"Comedy,Drama,Music"
5.8,2512,1990,Short
5.8,2192,1998,Adult
6.6,530,1999,"Adult,Romance"
7.2,2632,1953,"Comedy,Drama,Music"
6.7,608,1967,"Action,Adventure"
7.8,2798,2000,Drama
8.8,7071,1952,"Crime,Drama"
8.4,4560,1999,"Adult,Romance"
5.5,895,1975,"Comedy,Crime,Drama"
7.4,757,1992,"Drama,Family"
4.3,1226,1911,"Drama,Short"
7.6,1097,1993,"Family,Romance"
7.1,1559,1998,"Comedy,Romance,Sci-Fi"
4.7,1665,2000,"Comedy,Short"
7.7,4164,1971,"Comedy,Short"
6.3,951,1999,Adult
8.2,827,1990,"Comedy,Drama,Fantasy"
5.9,78848,2000,Comedy
3.3,1062,1958,Documentary
7.5,2802,2000,Documentary
5.8,2427,1954,Documentary
6.2,34358,2001,"Crime,Thriller"
6.2,6057,1953,Short
6.2,830,2001,Comedy
3.4,520,2001,Adult
7.9,813,2000,Short
6.3,1869,1950,Documentary
6.0,1189,1998,Adult
8.0,2499,1984,"Action,Crime,Drama"
6.9,592,1957,"Documentary,Short"
8.1,2777,1998,Adult
4.3,1127,2000,Short
6.5,788,1914,"Comedy,Short"
4.6,787,1982,Short
5.1,596,1914,"Comedy,Short"
6.4,1567,1916,"Comedy,Short"
7.6,4801,1963,Drama
5.7,8665,2001,Short
6.7,997,1914,"Comedy,Short"
4.6,1136,1998,Animation
3.5,1900,1915,"Comedy,Short"
5.0,598,2001,Short
7.9,3377,1915,"Comedy,Short"
5.8,1941,1998,"Musical,Short"
5.7,2035,1976,Drama
6.0,2626,1999,Adult
6.1,3352,1955,Short
6.6,3189,2000,"Family,Short"
7.3,6924,1942,"Documentary,Short"
4.7,15692,1914,"Comedy,Short"
6.4,23782,1916,"Comedy,Short"
3.6,931,1946,Drama
4.5,1677,1987,Adult
8.2,4878,1984,"Action,Comedy"
5.6,16457,1959,"Documentary,Short"
4.3,1137,1970,Romance
4.3,6796,1995,Documentary
2.0,798,2000,Drama
6.3,3174,1994,Adult
8.2,1504,2001,Drama
5.1,1744,1918,"Comedy,Short"
4.5,659,1957,"Documentary,Short"
7.3,11125,1917,"Comedy,Short"
5.2,5697,1986,"Crime,Drama"
5.5,1067,2000,"Action,Adventure,Family"
7.3,11874,2000,"Documentary,Drama,Fantasy"
4.9,2687,1948,"Documentary,Short"
2.9,532,1992,Documentary
7.2,602,2001,"Action,Drama,Short"
6.9,1166,2000,"Biography,Documentary,Short"
7.5,12912,1961,"Action,Crime,Drama"
7.2,2526,1962,"Documentary,History"
6.5,832,1999,Documentary
7.5,37300,1915,"Comedy,Short"
6.2,880,1979,Documentary
8.7,1820,1944,"Documentary,Short"
4.0,1365,1944,"Documentary,Short"
5.8,686,1916,"Comedy,Short"
7.7,1288,1979,Documentary
8.3,24656,1955,"Documentary,Short"
6.7,34694,1949,Documentary
7.2,1078,1916,"Comedy,Short"
4.8,718,1978,"Drama,Musical"
5.9,712,1998,Short
7.7,241039,1935,"Comedy,Drama"
5.6,576,1995,"Documentary,Short"
6.6,15354,1914,"Documentary,Short"
5.9,36545,1952,Fantasy
3.5,570,1962,"Documentary,Short"
4.9,4633,1915,"Comedy,Short"
8.9,2019,1958,"Documentary,Short"
5.8,24201,2000,Drama
5.0,769,1958,"Documentary,Short"
7.3,874,1954,"Documentary,Short"
3.6,1275,2000,"Action,Adventure,Sci-Fi"
6.0,2012,2000,Adult
6.5,936,1999,Adult
5.9,1246,2000,Thriller
6.9,4411,1951,"Documentary,Short"
6.4,4214,1953,Documentary
5.3,703,2000,Adult
4.5,4695,1984,"Action,Sci-Fi"
7.4,28488,2000,"Drama,Short"
6.5,2622,1981,Short
6.4,3428,2000,Comedy
6.6,1374,1914,"Comedy,Short"
8.2,613,1914,"Comedy,Short"
7.2,1497,1914,"Comedy,Short"
5.5,1269,1993,Documentary
6.2,70433,1977,Documentary
3.8,1069,1952,"Documentary,Short"
6.2,3367,1968,"Crime,Short,Thriller"
5.6,273067,1952,Documentary
4.6,11360,1994,Documentary
5.6,45799,1999,"Documentary,Game-Show,News"
7.0,4350,2000,Comedy
8.1,2854,1998,"Action,Adventure,Family"
5.4,4870,1986,"Drama,Romance"
4.5,23773,1987,"Fantasy,Musical,Sci-Fi"
4.7,1516,1979,Family
7.6,279254,1972,Family
5.2,5330,1980,"Drama,Romance"
7.6,11095,1999,"Drama,Mystery,Thriller"
5.6,28163,1990,"Drama,Romance"
4.4,5941,1954,Documentary
5.8,1368,2002,Drama
6.8,243234,1942,Short
6.0,786,1919,"Comedy,Short"
8.2,587,1910,"Drama,Sci-Fi,Short"
5.9,1239,1999,Adult
3.6,2428,1948,Documentary
3.1,814,1963,"Documentary,Short"
7.0,1278,2000,"Crime,Drama,Romance"
8.2,574,1990,"Drama,Family,Romance"
3.6,1073,1955,"Adventure,Drama"
6.6,2901,1979,"Drama,Short"
7.1,3761,1982,Musical
6.1,2808,1920,"Comedy,Short"
5.4,628,1919,"Comedy,Short"
6.7,552,1952,Documentary
6.3,5987,1966,Short
6.9,2826,1958,"Biography,Documentary,History"
7.4,7756,1999,Comedy
7.0,7319,1919,"Comedy,Short"
7.2,1101,1960,Drama
6.6,2132,1958,"Documentary,Short"
8.5,159713,1950,Documentary
7.2,1915,1991,"Documentary,Music"
7.9,862,1959,"Drama,Short"
8.1,1039,1986,Sport
5.3,2607,2000,"Adventure,Drama"
7.0,1936,1955,Drama
2.9,1057,2001,Mystery
4.8,5931,2000,"Comedy,Family,Romance"
5.3,671,1920,"Comedy,Short"
6.1,840,1945,Documentary
7.4,1885,1959,Documentary
4.7,555,1984,Animation
5.7,993,1979,"Documentary,Short"
6.7,31464,1955,"Comedy,Musical,Romance"
7.2,213263,1991,Drama
6.5,998,1953,Comedy
4.2,835,1991,Documentary
3.0,1832,2000,Comedy
6.7,544,1988,"Drama,History,Romance"
5.2,1059,2000,"Comedy,Musical"
7.7,4900,2004,"Comedy,Family,Sci-Fi"
6.7,684,2000,"Adventure,Documentary"
6.6,2109,2000,Documentary
7.5,3260,2000,Short
